id,tweets,created_at
1236043579744825347,RT @ReinaSbhx: @hxjrxh2 @a1hmdd This annoyed me 😭 May Allah keep the elderly man smiling always 😭,Fri Mar 06 21:38:48 +0000 2020
1236043580810170370,RT @dazaibiotch: this will go down in haikyuu history 😭😭😭😭,Fri Mar 06 21:38:48 +0000 2020
1236043581732904960,@yutaschoker Yeah ngl i peeped some shady tweets but like a whole hashtag? that I didn’t see 😭,Fri Mar 06 21:38:49 +0000 2020
1236043583595126784,Ima see my turkey on Sunday 🥰 I miss her 😭,Fri Mar 06 21:38:49 +0000 2020
1236043583632936961,@newestwarriors he's in the legion w lenababy smh ppl don't read comics that dont exist anymore 😔,Fri Mar 06 21:38:49 +0000 2020
1236043588414386178,I’m such a nerd.. did y’all see the super clear panoramic of Mars??? Omg 😭 It looks like a desert on earth really.. crazy,Fri Mar 06 21:38:50 +0000 2020
1236043587898478593,My signed Linlin PC also came in today !!! I miss her 😭 https://t.co/E7g178zR4v,Fri Mar 06 21:38:50 +0000 2020
1236043590926811137,Yeah I’m not ready to be a parent. I hate seeing little kids crying and being sad 😭,Fri Mar 06 21:38:51 +0000 2020
1236043591643955200,"RT @jayylmt: @LILUZIVERT When’s the Eternal Atake merch coming out ?
  😔
👉🏽👈🏽",Fri Mar 06 21:38:51 +0000 2020
1236043594898837504,I finished my internship 😭 now I'm back to job hunting 😩,Fri Mar 06 21:38:52 +0000 2020
1236043595163017216,"my barber said a nigga came in &amp; said “you know that nigga wit the waves you b posting, cut my shit like his” 😭",Fri Mar 06 21:38:52 +0000 2020
1236043595234279424,RT @itsmoeduh: Twitter kills my video quality 😭 https://t.co/n59QOjzbpV,Fri Mar 06 21:38:52 +0000 2020
1236043595318165505,"RT @HanelineStacie: @daathsduir @realDonaldTrump @TulsiGabbard I'm sorry. 😢

I used to be all about Bernie/Tulsi, but Bernie has changed si…",Fri Mar 06 21:38:52 +0000 2020
1236043602612097026,"Two days is too long 😭

#ReyMir #Hercai #AkınAkınözü #EbruŞahin #Reyyan #Miran",Fri Mar 06 21:38:54 +0000 2020
1236043605401272320,@DominicFarrell She stepped forwards to shake someone’s hand for goodness sake 🙄 😢,Fri Mar 06 21:38:54 +0000 2020
1236043605690572800,"RT @krONik: Naaaaw! But, like Costello, you still won't ever make Treasurer of the year, Josh.
😭

#AUSpol https://t.co/Bk9jNIN6ER",Fri Mar 06 21:38:54 +0000 2020
1236043605946458112,@heierup @CathyJoeGPT @downwithogd @RepKenBuck Why is this Walmart Mcgregor in my mentions? 😭,Fri Mar 06 21:38:54 +0000 2020
1236043606890172416,"RT @woodzxc: pls 😭 look at seungyoun's reaction to op measuring his little hand + his pout while she was doing that BABIE 
https://t.co/QM1…",Fri Mar 06 21:38:55 +0000 2020
1236043607406047233,@monkishbrewing 😔 when your meeting down the street goes too long,Fri Mar 06 21:38:55 +0000 2020
1236043611189411842,@fakeegyptian manar don't convince me 😔 https://t.co/IpwU3zY7wi,Fri Mar 06 21:38:56 +0000 2020
1236043612158169088,@Xhinu @edithhhmorales The man just simply has more followers 😭 I hate hypergamy,Fri Mar 06 21:38:56 +0000 2020
1236043614159081472,RT @Gum6324: I felt this one. No overtime pay either 😔,Fri Mar 06 21:38:56 +0000 2020
1236043614473633794,"I never seen an airport so empty in my life... Especially on a FRIDAY 😭

Yall scared scared forreal huh",Fri Mar 06 21:38:56 +0000 2020
1236043614578307072,@F4cetious4life I whaaat... THANK YOU 😭 https://t.co/Aw2UuRbVRD,Fri Mar 06 21:38:56 +0000 2020
1236043615308320768,"There's nothing worse than when an album drops and all my americna oomfs get theirs instantly cause they can just go to target but I have to wait like 2 weeks for my album to arrive from korea cause I live in europe 😭
 https://t.co/7t3TAadUmi",Fri Mar 06 21:38:57 +0000 2020
1236043615903854595,RT @Samanthac0rdaro: When I tell people I’m from Staten Island 😔,Fri Mar 06 21:38:57 +0000 2020
1236043616411250688,@mtm_ejayy Niggas don’t know nun about that 😭,Fri Mar 06 21:38:57 +0000 2020
1236043616537260032,RT @swiftperaltiago: we got a drunk peraltiago make out scene only for it to be ruin by guinea pigs 😭 i hate it here #Brooklyn99 https://t.…,Fri Mar 06 21:38:57 +0000 2020
1236043618009268225,RT @CampaignJuno: Uzi ain’t even have to turn me up like that 😭,Fri Mar 06 21:38:57 +0000 2020
1236043618751852548,RT @jettuccine: can we pretend that airplanes in the night sky are like shootin' stars ? 😔 https://t.co/XQhHSpTCJe,Fri Mar 06 21:38:57 +0000 2020
1236043621352304643,RT @perfectvelvets: anyways follow @SeungwanProtect 😔 and a bunch of those accs have been s-worded before so if you go on https://t.co/RtL5…,Fri Mar 06 21:38:58 +0000 2020
1236043623520776192,this is sending me 😭 https://t.co/6nDt9tOkMc,Fri Mar 06 21:38:59 +0000 2020
1236043626813276162,"I’m sooooo pressed @JheneAiko did a long version of H.O.E. 

I used to replay that short version over and over and over. 😭",Fri Mar 06 21:38:59 +0000 2020
1236043629191364608,"RT @goal: Has football ever brought you to tears and if so, when? 😭",Fri Mar 06 21:39:00 +0000 2020
1236043630302892032,Jungkooks singing ‘who are you’ with his low-register is so addictive cant get over it 😭,Fri Mar 06 21:39:00 +0000 2020
1236043630608920576,"@ggamyong_ Its already morning , sorry for delaying the reply 😭",Fri Mar 06 21:39:00 +0000 2020
1236043633436094469,"jhene said “i like to fuck when im drunk , i like to suck when im drunk.” ME TOO BABY GIRL BUT PUSSY 😭",Fri Mar 06 21:39:01 +0000 2020
1236043635113832450,"RT @MarkiaaG_: It’s a privilege to fwm, idgaf what a mf say 😭",Fri Mar 06 21:39:01 +0000 2020
1236043635940093952,Y’all really need to stop fishing IN THE WRONG POND!! That fish is spoken for 😭,Fri Mar 06 21:39:02 +0000 2020
1236043636967706624,"Oh damn dude, coming from you, thank you 😭",Fri Mar 06 21:39:02 +0000 2020
1236043638095953923,"RT @AsiwajuLerry: @Remmzor_YBNL 3123089369 

Let’s share that 20K 😭",Fri Mar 06 21:39:02 +0000 2020
1236043639211651074,"RT @haechan_ah06: Remember when Haechan said his hero is NCTzens now 😭 I'm emotional~!! let's work harder for them guys~!! 😭
#HAECHAN #해찬 #…",Fri Mar 06 21:39:02 +0000 2020
1236043639328919552,RT @ShooterGangKony: Jus dropped a movie 4 y’all 😭 https://t.co/xKfrtbdQBE https://t.co/89YSMGK6HK,Fri Mar 06 21:39:02 +0000 2020
1236043640675459072,"The watch party for love is blind @ my job yesterday was so cute. We had popcorn in little striped popcorn boxes, boxes of sour patch kids, trays of nachos &amp; salsa &amp; Meiomi red wine (that Jessica drank on her fake pod date with mark) 😭",Fri Mar 06 21:39:03 +0000 2020
1236043645456916481,"This woman won’t let me watch another thing , WTF is ultimate love 😭",Fri Mar 06 21:39:04 +0000 2020
1236043645603778561,"I got a fllwr bc I asked for boobs in my mouth

I mean thank you but I'm still on my quest 😔",Fri Mar 06 21:39:04 +0000 2020
1236043645930926080,@ItsShaymar_HOES My heart!!!!! 😭 society is so disgusting sometimes,Fri Mar 06 21:39:04 +0000 2020
1236043646916427776,RT @x0lunaaa: So I’m the only brown skin that changes color depending on the weather? 😭,Fri Mar 06 21:39:04 +0000 2020
1236043648091009024,@elijah_quinton bro i deleted the tweet 😭 but thank u so much we need to get a few in soon!,Fri Mar 06 21:39:04 +0000 2020
1236043648850157574,@girlsgenratlon Ik the fanchants are everything 😔 it's something all armys can do together. It's really lonely watching bts perform without then,Fri Mar 06 21:39:05 +0000 2020
1236043650355933185,"Show some love ♥️💕🎼 
#rap #song #music #sad #gunviolence
https://t.co/sxRgTq3Anh",Fri Mar 06 21:39:05 +0000 2020
1236043656190218240,"Interlude said ""y'all aren't going anywhere without me tho"" 😭",Fri Mar 06 21:39:06 +0000 2020
1236043655921782784,@Marayeeee Yanno what I am feelin alil sick 🤒 could you do the nurse thing? 😭 https://t.co/CKscNSeC70,Fri Mar 06 21:39:06 +0000 2020
1236043658211635200,@katedifilippo what kills me is we still have a shit ton of hand soaps but NO sanitizer like ..... they’re really out here not washing their hands 😭,Fri Mar 06 21:39:07 +0000 2020
1236043658484502529,RT @MFDAD: They're harvesting Rob for body fat and cartilage 😭,Fri Mar 06 21:39:07 +0000 2020
1236043658740133889,RT @JesusLovesYNGI: Hitman Bang introducing pre-debut Jungkook to the members 😭 https://t.co/ubxZZDizqA,Fri Mar 06 21:39:07 +0000 2020
1236043658740338688,When I’m bored nobody’s messages are safe 😭,Fri Mar 06 21:39:07 +0000 2020
1236043661898665985,RT @FALS3GOD1333: Omg I got suspended RT to help find my moots 😭 https://t.co/hWnoRN6Tmj,Fri Mar 06 21:39:08 +0000 2020
1236043664104853504,@ash_leex33 You be getting out the chair going to the bathroom all the time 😭,Fri Mar 06 21:39:08 +0000 2020
1236043665715400704,RT @NeedAGFpls: this speaks volumes 😔 https://t.co/KBYpcilr5n,Fri Mar 06 21:39:09 +0000 2020
1236043667363766274,RT @MalcolmMusic: THIS IS IT! THIS IS THE TWEET!!! 😭,Fri Mar 06 21:39:09 +0000 2020
1236043667418177536,"@nadineamizah how are you, nad? been a long time since we last spoken. 😔",Fri Mar 06 21:39:09 +0000 2020
1236043667866931200,"RT @nowayjxse: primadonna girl...yeah,, all i ever wanted was the world 😔",Fri Mar 06 21:39:09 +0000 2020
1236043668458557442,RT @_zaaaaahraa: NOT THE MONKEY EMOJIES 😭😭😭,Fri Mar 06 21:39:09 +0000 2020
1236043669372727296,"Bruhh, just saw an Audi R8 in Wilmington 😭",Fri Mar 06 21:39:10 +0000 2020
1236043669905399814,my hips feel like they’re gonna fall off wtf 😭,Fri Mar 06 21:39:10 +0000 2020
1236043671298023424,all these nike and adidas getting wasted because I can’t pair it with my dresses 😭,Fri Mar 06 21:39:10 +0000 2020
1236043671545528321,"@caesarsimp oh 😔 f in the chat 😔 

( one question- does the sun cause worse sunburns than normal for you )",Fri Mar 06 21:39:10 +0000 2020
1236043672073928705,"RT @KaliZava: The pose, the look, the aura... It’s a goddess 😭",Fri Mar 06 21:39:10 +0000 2020
1236043673244221440,@BrandonDoooooo i rly thought this was off ur dome 😔,Fri Mar 06 21:39:10 +0000 2020
1236043677916594176,RT @MarkiaaG_: Ima call you a bitch idgaf who you is or what you play 😭 don’t act like a bitch and I won’t call you one,Fri Mar 06 21:39:12 +0000 2020
1236043679795752968,@KlTTENGF ME??? WHAT THE??? IM SO SORRY LOVIE U SEE ALL MY TWEETS? THERE ALL SO BAD 😭,Fri Mar 06 21:39:12 +0000 2020
1236043680416325632,@loonablvck OH MY GOD I’M SO SORRY I THOUGHT YOU WERE ANOTHER MOOT 😭,Fri Mar 06 21:39:12 +0000 2020
1236043680794005505,RT @haikaiya: KARASUNO AT NATIONALS WITH PHOENIX ORCHESTRA VERSION PLAYING HAS ME IN TEARS 😭 https://t.co/Hv2lWZcU0m,Fri Mar 06 21:39:12 +0000 2020
1236043681167298560,I don’t know how to start this lit review and I’ve got 6 days to finish it 😭,Fri Mar 06 21:39:12 +0000 2020
1236043681913765893,RT @kourtneykardash: #kuwtk #tonight #and #tomorrownight 🎈🎈my hat 😭 https://t.co/8vcSdWtmSI,Fri Mar 06 21:39:13 +0000 2020
1236043683440611331,@babykeem_ we hate to see it 😔 they won’t let us live  https://t.co/JciCAxqQb7,Fri Mar 06 21:39:13 +0000 2020
1236043688440139776,i want your compassion look 😢 https://t.co/MfHPUBgDLq,Fri Mar 06 21:39:14 +0000 2020
1236043691841785857,RT @30SECVlDEOS: Poor doggo 😔 https://t.co/f706vTesfK,Fri Mar 06 21:39:15 +0000 2020
1236043693125185536,@Marayeeee That thang is thangin 😭 https://t.co/fr4wCIzm6x,Fri Mar 06 21:39:15 +0000 2020
1236043696912707585,at this point i'm just gonna have an entire shrine dedicated to dongpyo 😔,Fri Mar 06 21:39:16 +0000 2020
1236043697894105094,I can’t wait to move out. This house is way too toxic for me 😭,Fri Mar 06 21:39:16 +0000 2020
1236043699915800576,I stay having the house to myself. Wish I had a girl 😭,Fri Mar 06 21:39:17 +0000 2020
1236043701664677889,RT @imeldaaa___: i wanna be the little spoon today 😔,Fri Mar 06 21:39:17 +0000 2020
1236043702709055488,"RT @jksdoIl: i need this video please 😭
 https://t.co/3wiCvQmMNU",Fri Mar 06 21:39:17 +0000 2020
1236043703497654275,@philclosure Yep these chicks are disgusting 😭,Fri Mar 06 21:39:18 +0000 2020
1236043704605040641,RT @xsqoof: 100 years?? for a crime you didn’t commit? 😭,Fri Mar 06 21:39:18 +0000 2020
1236043705192247298,WatchMojo was trash until it put that BC fight as number 1. Now Crunchyroll trash cause it didn’t wanna acknowledge that shit 😭,Fri Mar 06 21:39:18 +0000 2020
1236043705745801216,@kttxhynjn it won’t come home anytime soon 😔,Fri Mar 06 21:39:18 +0000 2020
1236043705930350592,"The Gymshark pop-up today in London was so disappointing. Shelves were bare, hardly any stock or variety unlike their website. I would have hoped they just get regular stock from their distribution centre instead of just wearing it down until closing date. 😔",Fri Mar 06 21:39:18 +0000 2020
1236043707541004290,RT @real__bwes: Draymond got more rings than the franchise y’all cheer for &amp; y’all mad about it. 😭,Fri Mar 06 21:39:19 +0000 2020
1236043707843063808,@alolastmoment @SparkDev_ Flipconvert crash the SB for me 😢,Fri Mar 06 21:39:19 +0000 2020
1236043710246326277,Just keep on finding myself thinking about little things I need to talk about with my Nanna &amp; then the reality sets in I’m never going to hear her little voice again 😭,Fri Mar 06 21:39:19 +0000 2020
1236043711047483393,lowkeyyyyyyyyy but the only thing stopping me is my lashes 😭 don’t want nut fuckin stuck in my eyelashes,Fri Mar 06 21:39:19 +0000 2020
1236043711680741377,"People will follow me, wait till I follow back then unfollow me, don’t worry I see you honey 😭 https://t.co/Sjnkl9Oz2e",Fri Mar 06 21:39:20 +0000 2020
1236043713194995713,Came from@just down the road from me. Tragic. 😢,Fri Mar 06 21:39:20 +0000 2020
1236043714172239872,@Apple I’m on a back order list waiting for mine 😢,Fri Mar 06 21:39:20 +0000 2020
1236043714226581504,RT @goodguyfitz: don’t think she gonna call me back 😔 https://t.co/9SSSRXNLvC,Fri Mar 06 21:39:20 +0000 2020
1236043714985897984,i can't stop watching the kick it stages bro 😭,Fri Mar 06 21:39:20 +0000 2020
1236043715921301505,RT @_zaaa_x: them  statuses hit different when  yall talk on the low 😭,Fri Mar 06 21:39:21 +0000 2020
1236043716227366915,I— man said european 😭 you mean middle eastern**,Fri Mar 06 21:39:21 +0000 2020
1236043716525162496,@JoyOyiza6 You all need some growing up to do 😭,Fri Mar 06 21:39:21 +0000 2020
1236043720207855616,@Just_Me_Jeff_2 Wish I was in a position to help 😔,Fri Mar 06 21:39:22 +0000 2020
1236043721717829632,@nabzwitnobally @xbylkasauvagex I’m tryna cover for you here 😭,Fri Mar 06 21:39:22 +0000 2020
1236043722309201920,RT @BET: Friday MOOD! 😭 || 🔁 @KingJames https://t.co/8r4L9yJEwJ,Fri Mar 06 21:39:22 +0000 2020
1236043722787303424,@IfstarPhenom @andrewkillion @blitheandbonny @ABSaks @wryancraig @amand_amaclean @Mckick @aravosis @ewarren Find me the data that says 80k sanders voters cost her the presidency 😭,Fri Mar 06 21:39:22 +0000 2020
1236043724746043393,RT @micaylajeancol: petition for @LeeLaryn to recreate this 😭,Fri Mar 06 21:39:23 +0000 2020
1236043724750192646,@callmedestinyy if I speak 😭 stress upon stress,Fri Mar 06 21:39:23 +0000 2020
1236043724922269696,@BTS_tysm2 All this because she got called out for using a word she isn’t supposed to 😭,Fri Mar 06 21:39:23 +0000 2020
1236043725681373190,RT @unclevuzi: This video keeps coming on to my TL and I’ll watch it every time I see it 😭,Fri Mar 06 21:39:23 +0000 2020
1236043726163775488,I meant their not they children omg I’m ghetto 😭,Fri Mar 06 21:39:23 +0000 2020
1236043726692036608,RT @parkjiminpics: jimin kept losing his balance 😭 https://t.co/o4kOXJ77qD,Fri Mar 06 21:39:23 +0000 2020
1236043727254118400,@18_fitness_boys I thought you had the Snapchat baby filter on for a second 😭,Fri Mar 06 21:39:23 +0000 2020
1236043727795302408,@Damarrea43 But when women say things like this out loud its ‘wrong’ 😭,Fri Mar 06 21:39:23 +0000 2020
1236043727828905987,RT @gagasavenue: this is sending me 😭 https://t.co/6nDt9tOkMc,Fri Mar 06 21:39:23 +0000 2020
1236043728743059456,"@scarlettdayss The nct website, oof maybe that’s why 😔",Fri Mar 06 21:39:24 +0000 2020
1236043736423034888,@jeonskth read what I said and look at the video 😭,Fri Mar 06 21:39:26 +0000 2020
1236043741049352193,Seriously!! How could someone not love that song 😭,Fri Mar 06 21:39:27 +0000 2020
1236043742290694149,I might be ugly but I can make you laugh everyday 😔,Fri Mar 06 21:39:27 +0000 2020
1236043742781599750,RT @secretprobIem: not at normani making the same mistake over and over again 😭 https://t.co/2tYDNBvYCm,Fri Mar 06 21:39:27 +0000 2020
1236043743725334528,"RT @CaptainMjD: @nyahnotorious Not saying your grammar got worse while capitalize the ""g"" in the middle of the sentence 😭
#Howard_rys20",Fri Mar 06 21:39:27 +0000 2020
1236043744320860163,RT @chewy52914133: Guys I’m heartbroken here. 😭 Elizabeth Warren was my world she would of changed America. But Biden won’t change things a…,Fri Mar 06 21:39:27 +0000 2020
1236043744794882048,I’m still going to unofficial 😭 cramps &amp; all,Fri Mar 06 21:39:27 +0000 2020
1236043746560614401,I want to tattoo every word off of Lotus on my body 😭,Fri Mar 06 21:39:28 +0000 2020
1236043753279889409,@Messilizer Only scored 4 goals and it came in ONE match against poor Eibar 😭,Fri Mar 06 21:39:30 +0000 2020
1236043753506435072,"RT @Crazylovebird12: had an emergency last minute , sadly not able to make it to the M&amp;G 😭 purchased my ticket for $800. Im willing to sell…",Fri Mar 06 21:39:30 +0000 2020
1236043756098510849,"RT @dareal_roddy: Bitches be ugly af calling themselves a dime , girl yo ass a token 😭 .",Fri Mar 06 21:39:30 +0000 2020
1236043757440716801,@lilcoffeebean7 Nooooooooo 😭 I can totally see this!,Fri Mar 06 21:39:31 +0000 2020
1236043761563635714,@Jollibeauty &amp; that’s ok don’t make these people on here make you feel bad 😭 you can get them hoes back bb,Fri Mar 06 21:39:31 +0000 2020
1236043762264047616,@catsgomao Ahh yeah I'm gonna have to make one. Thank you for the support 😭,Fri Mar 06 21:39:32 +0000 2020
1236043769167912962,@ArexuAlex Maybe if I Gigantimax I'll finally be noticed 😔,Fri Mar 06 21:39:33 +0000 2020
1236043773936836611,RT @DeepDownDirtty: Sometimes i wish i would have lost the race  😔 https://t.co/IqYgOdd4LX,Fri Mar 06 21:39:34 +0000 2020
1236043775962734594,RT @meme_seishin: Damn Uzi did not give no fucks he released his album knowing Meg and Jhené was finna drop they shit too 😭 https://t.co/9v…,Fri Mar 06 21:39:35 +0000 2020
1236043776604307456,@nygreporter @YESNetwork Unless it’s in the ribs 😢,Fri Mar 06 21:39:35 +0000 2020
1236043778172960768,@radseed 😭 I'm going to hell for finding this dumb funny,Fri Mar 06 21:39:35 +0000 2020
1236043778290401280,RT @mattcusson: R.I.P. McCoy Tyner 😢 #ripmccoytyner https://t.co/Qvdcrbxs7T,Fri Mar 06 21:39:35 +0000 2020
1236043779255263233,Don't forget that Camila used to apply Eyeliner like this 😭 https://t.co/YjKlAJLDHl,Fri Mar 06 21:39:36 +0000 2020
1236043779653713921,i havent even been back on twitter for an hour and already wanna mute oomm 😭,Fri Mar 06 21:39:36 +0000 2020
1236043780438048768,RT @daisymarquez_: My anxiety is through the fucking roof being on a plane 😭,Fri Mar 06 21:39:36 +0000 2020
1236043781255782400,@mkraju @SenatorRomney ALWAYS flirts with greatness🙄 #sad,Fri Mar 06 21:39:36 +0000 2020
1236043782379974656,"Literally can’t believe I’m getting a Junmyeon mini album,, this is unreal,, my angel 😭",Fri Mar 06 21:39:36 +0000 2020
1236043784791764994,"@hwxngss imagine being 13 and using twitter when it clearly says 18+ 🤢

or imagine posting attention seeking selfharm tweets and responding in a rude matter to someone trying to help 🤢 couldn't be me sweetie 😔",Fri Mar 06 21:39:37 +0000 2020
1236043785877979138,RT @realprettyygirl: Gossiping with your mom is a different type of tea. 😭,Fri Mar 06 21:39:37 +0000 2020
1236043787228626949,@tamacooch @bunnysticker well install 1.14 😭 my laptop don’t like 1.15,Fri Mar 06 21:39:38 +0000 2020
1236043787320717313,gn spent hours watching suits while i painted my eyes exhausted as heck lets hope im able to wake up by 7 tmr 😔 gn gn,Fri Mar 06 21:39:38 +0000 2020
1236043788734410752,y’all know a website to delete all your tweets ??? i just i could keep my food pics tho 😔,Fri Mar 06 21:39:38 +0000 2020
1236043789468413953,First time I've seen a 1080 become a recommended GPU for any game. Looks like I'm bowing out of AAA gaming sooner than I expected 😔,Fri Mar 06 21:39:38 +0000 2020
1236043791452327937,@VictoriaMonet i’m crying you so annoying 😭,Fri Mar 06 21:39:39 +0000 2020
1236043795197759489,"@Briscienega i felt this lmaooo. All of a sudden it’s ALL I think about. Even if I don’t want to get up for work, I’m like “but you need money for your hypothetical family, also what if you miss out on meeting your husband?” 😭",Fri Mar 06 21:39:40 +0000 2020
1236043795738824704,switching from gcse to alevel chemistry 😭,Fri Mar 06 21:39:40 +0000 2020
1236043797043310594,RT @iam_YCee: Like!! Please give me my airtime 😭 https://t.co/kZrXS9BRHR,Fri Mar 06 21:39:40 +0000 2020
1236043797831786496,RT @palesa_moloto: Man when did Tau reach American twitter? 😭,Fri Mar 06 21:39:40 +0000 2020
1236043798804905984,"If I had the time, I seriously would start a podcast! I wish I had a less busy friend who could set the shit up for me 😭",Fri Mar 06 21:39:40 +0000 2020
1236043800067231744,@MoltenFire17 @Julietknows1 A demon possessed woman spewing lies. 😔,Fri Mar 06 21:39:41 +0000 2020
1236043801216630784,"@jackmcdade @erikdbwestlund @refactoringui Stop teasing me, I want it now 😭",Fri Mar 06 21:39:41 +0000 2020
1236043801241714690,RT @SkamFranceElu: I know I am late but look at them 😭 they are my everything 🥺❤️ #skamfrance https://t.co/mCVo2F9XA0,Fri Mar 06 21:39:41 +0000 2020
1236043801606545410,the album came i didn’t get mark or haechan pc 😭,Fri Mar 06 21:39:41 +0000 2020
1236043801883488257,Ok but my face like almost constantly itches so wtf do I do 😭,Fri Mar 06 21:39:41 +0000 2020
1236043802843865088,"RT @TheRealWover: Due to travel restrictions, @FuzzySec and I have had to cancel our talk at @WEareTROOPERS this year. 😢 Instead, we will p…",Fri Mar 06 21:39:41 +0000 2020
1236043802575540225,"I just hate the idea of the club, I’m getting old 😭",Fri Mar 06 21:39:41 +0000 2020
1236043803506733072,"Niggas don’t know how badly I wanted to catch a growth spurt and be in the NBA. Y’all don’t fuckin know 😭 the milk drinking, the body stretching, the extended naps hdjsndjdksd",Fri Mar 06 21:39:41 +0000 2020
1236043805717147649,"RT @cyanblink: remember when blackpink gave out face masks to blinks attending their music core recording and called it ""kill this dust"" 😭…",Fri Mar 06 21:39:42 +0000 2020
1236043810213421056,@Kunlemessi When u 're doing anyhow nko 😢,Fri Mar 06 21:39:43 +0000 2020
1236043813132488706,If y’all saw how ashy my ankles were rn I think y’all would fight me. 😭,Fri Mar 06 21:39:44 +0000 2020
1236043815292555265,But what’s the workout routine for each day 😭,Fri Mar 06 21:39:44 +0000 2020
1236043819231195138,my shit really be moving like an android camera 😭,Fri Mar 06 21:39:45 +0000 2020
